bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
J000289,2017 HON. JIM JORDAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,448359.95,253645.82,Jim Jordan,R,OH,4,115,2017Q2,true
J000289,2017 HON. JIM JORDAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21060.63,13867.45,Jim Jordan,R,OH,4,115,2017Q2,true
J000289,2017 HON. JIM JORDAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,30799.04,16992.16,Jim Jordan,R,OH,4,115,2017Q2,true
J000289,2017 HON. JIM JORDAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,633.37,563.47,Jim Jordan,R,OH,4,115,2017Q2,true
J000289,2017 HON. JIM JORDAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15536.7,8984.55,Jim Jordan,R,OH,4,115,2017Q2,true
J000289,2017 HON. JIM JORDAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4866.96,1741.62,Jim Jordan,R,OH,4,115,2017Q2,true
J000289,2017 HON. JIM JORDAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2354.07,1290.82,Jim Jordan,R,OH,4,115,2017Q2,true
J000295,2017 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,813.45,689.14,David P. Joyce,R,OH,14,115,2017Q2,true
J000295,2017 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,425211.12,212869.15,David P. Joyce,R,OH,14,115,2017Q2,true
J000295,2017 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31343.05,19112.41,David P. Joyce,R,OH,14,115,2017Q2,true
J000295,2017 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,44711.81,21749.64,David P. Joyce,R,OH,14,115,2017Q2,true
J000295,2017 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2497.21,2137.35,David P. Joyce,R,OH,14,115,2017Q2,true
J000295,2017 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22634.66,11175.16,David P. Joyce,R,OH,14,115,2017Q2,true
J000295,2017 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7967.69,1450.71,David P. Joyce,R,OH,14,115,2017Q2,true
J000295,2017 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1032,516,David P. Joyce,R,OH,14,115,2017Q2,true
K000009,2017 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,859.76,602.55,Marcy Kaptur,D,OH,9,115,2017Q2,true
K000009,2017 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,400644.48,203488.91,Marcy Kaptur,D,OH,9,115,2017Q2,true
K000009,2017 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,32283.94,21271.05,Marcy Kaptur,D,OH,9,115,2017Q2,true
K000009,2017 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,53442.33,29952.03,Marcy Kaptur,D,OH,9,115,2017Q2,true
K000009,2017 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4646.2,4635,Marcy Kaptur,D,OH,9,115,2017Q2,true
K000009,2017 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18169.8,10312.6,Marcy Kaptur,D,OH,9,115,2017Q2,true
K000009,2017 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8540.03,4479.21,Marcy Kaptur,D,OH,9,115,2017Q2,true
K000009,2017 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3964,2464,Marcy Kaptur,D,OH,9,115,2017Q2,true
K000386,2017 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,728.83,492.09,John Katko,R,NY,24,115,2017Q2,true
K000386,2017 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,402984.16,203741.66,John Katko,R,NY,24,115,2017Q2,true
K000386,2017 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20714.17,11413.74,John Katko,R,NY,24,115,2017Q2,true
K000386,2017 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,37482.9,16031.3,John Katko,R,NY,24,115,2017Q2,true
K000386,2017 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1514.6,1374.75,John Katko,R,NY,24,115,2017Q2,true
K000386,2017 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20550,10275,John Katko,R,NY,24,115,2017Q2,true
K000386,2017 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4846.1,3177.23,John Katko,R,NY,24,115,2017Q2,true
K000386,2017 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2352,1176,John Katko,R,NY,24,115,2017Q2,true
K000375,2017 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,502.9,472.56,William R. Keating,D,MA,10,115,2017Q2,true
K000375,2017 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,422300.16,216166.73,William R. Keating,D,MA,10,115,2017Q2,true
K000375,2017 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26447.67,12854.72,William R. Keating,D,MA,10,115,2017Q2,true
K000375,2017 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,59721.46,29757.99,William R. Keating,D,MA,10,115,2017Q2,true
K000375,2017 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,933.23,924.41,William R. Keating,D,MA,10,115,2017Q2,true
K000375,2017 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27156.7,13293.13,William R. Keating,D,MA,10,115,2017Q2,true
K000375,2017 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10505.78,4303.16,William R. Keating,D,MA,10,115,2017Q2,true
K000375,2017 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1632.93,812.73,William R. Keating,D,MA,10,115,2017Q2,true
K000376,2017 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1478.92,1447.21,Mike Kelly,R,PA,3,115,2017Q2,true
K000376,2017 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,444885.18,224092.88,Mike Kelly,R,PA,3,115,2017Q2,true
K000376,2017 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38786.11,22983.32,Mike Kelly,R,PA,3,115,2017Q2,true
K000376,2017 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,55290.4,29975.89,Mike Kelly,R,PA,3,115,2017Q2,true
K000376,2017 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,849.72,259.22,Mike Kelly,R,PA,3,115,2017Q2,true
K000376,2017 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,30425.46,20195.46,Mike Kelly,R,PA,3,115,2017Q2,true
K000376,2017 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13277.68,3959.85,Mike Kelly,R,PA,3,115,2017Q2,true
K000376,2017 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1860.54,792.62,Mike Kelly,R,PA,3,115,2017Q2,true
K000385,2017 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,481.57,274.71,Robin L. Kelly,D,IL,2,115,2017Q2,true
K000385,2017 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,474672.02,238953.84,Robin L. Kelly,D,IL,2,115,2017Q2,true
K000385,2017 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23761.83,18583.1,Robin L. Kelly,D,IL,2,115,2017Q2,true
K000385,2017 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,20950.25,14903.26,Robin L. Kelly,D,IL,2,115,2017Q2,true
K000385,2017 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,552.24,319.24,Robin L. Kelly,D,IL,2,115,2017Q2,true
K000385,2017 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24170.21,17834.36,Robin L. Kelly,D,IL,2,115,2017Q2,true
K000385,2017 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9004.3,4863.55,Robin L. Kelly,D,IL,2,115,2017Q2,true
K000385,2017 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2245.98,1122.99,Robin L. Kelly,D,IL,2,115,2017Q2,true
K000388,2017 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,937.39,658.59,Trent Kelly,R,MS,1,115,2017Q2,true
K000388,2017 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,509602.11,260731.07,Trent Kelly,R,MS,1,115,2017Q2,true
K000388,2017 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22535.02,15070.56,Trent Kelly,R,MS,1,115,2017Q2,true
K000388,2017 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,38133.7,19461.65,Trent Kelly,R,MS,1,115,2017Q2,true
K000388,2017 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2335.64,1161.86,Trent Kelly,R,MS,1,115,2017Q2,true
K000388,2017 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14966.54,8169.09,Trent Kelly,R,MS,1,115,2017Q2,true
K000388,2017 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4980.68,2599.67,Trent Kelly,R,MS,1,115,2017Q2,true
K000388,2017 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176,588,Trent Kelly,R,MS,1,115,2017Q2,true
K000379,2017 HON. JOSEPH P. KENNEDY III,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1977.18,1735.74,Joseph P. Kennedy III,D,MA,4,115,2017Q2,true
K000379,2017 HON. JOSEPH P. KENNEDY III,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,494626.87,251561.75,Joseph P. Kennedy III,D,MA,4,115,2017Q2,true
K000379,2017 HON. JOSEPH P. KENNEDY III,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8194.53,4596.65,Joseph P. Kennedy III,D,MA,4,115,2017Q2,true
K000379,2017 HON. JOSEPH P. KENNEDY III,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,45686.25,23910.11,Joseph P. Kennedy III,D,MA,4,115,2017Q2,true
K000379,2017 HON. JOSEPH P. KENNEDY III,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4047.92,3442.62,Joseph P. Kennedy III,D,MA,4,115,2017Q2,true
K000379,2017 HON. JOSEPH P. KENNEDY III,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18627.73,6981.87,Joseph P. Kennedy III,D,MA,4,115,2017Q2,true
K000379,2017 HON. JOSEPH P. KENNEDY III,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10829.84,6698.3,Joseph P. Kennedy III,D,MA,4,115,2017Q2,true
K000379,2017 HON. JOSEPH P. KENNEDY III,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1661,1194.5,Joseph P. Kennedy III,D,MA,4,115,2017Q2,true
K000389,2017 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,622.91,305.94,Ro Khanna,D,CA,17,115,2017Q2,true
K000389,2017 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,413144.43,220616.61,Ro Khanna,D,CA,17,115,2017Q2,true
K000389,2017 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7584.72,4862.04,Ro Khanna,D,CA,17,115,2017Q2,true
K000389,2017 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,39600.84,25345.22,Ro Khanna,D,CA,17,115,2017Q2,true
K000389,2017 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2507.16,1251.41,Ro Khanna,D,CA,17,115,2017Q2,true
K000389,2017 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15735,8415,Ro Khanna,D,CA,17,115,2017Q2,true
K000389,2017 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,25246.53,18543.96,Ro Khanna,D,CA,17,115,2017Q2,true
K000389,2017 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9717.91,8429.68,Ro Khanna,D,CA,17,115,2017Q2,true
K000390,2017 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,924.97,630.61,Ruben J. Kihuen,D,NV,4,115,2017Q2,true
K000390,2017 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,399317.59,214819.46,Ruben J. Kihuen,D,NV,4,115,2017Q2,true
K000390,2017 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,29846.89,24075.84,Ruben J. Kihuen,D,NV,4,115,2017Q2,true
K000390,2017 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,33096.01,17537.9,Ruben J. Kihuen,D,NV,4,115,2017Q2,true
K000390,2017 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11972.69,7678.85,Ruben J. Kihuen,D,NV,4,115,2017Q2,true
K000390,2017 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21101.62,11789.85,Ruben J. Kihuen,D,NV,4,115,2017Q2,true
K000390,2017 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11822.15,3009.55,Ruben J. Kihuen,D,NV,4,115,2017Q2,true
K000390,2017 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9834.18,2964.09,Ruben J. Kihuen,D,NV,4,115,2017Q2,true
K000380,2017 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,869.9,677.43,Daniel T. Kildee,D,MI,5,115,2017Q2,true
K000380,2017 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,455325.08,228699.4,Daniel T. Kildee,D,MI,5,115,2017Q2,true
K000380,2017 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22566.5,14381.95,Daniel T. Kildee,D,MI,5,115,2017Q2,true
K000380,2017 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,39502.54,20645.81,Daniel T. Kildee,D,MI,5,115,2017Q2,true
K000380,2017 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1007.52,884.71,Daniel T. Kildee,D,MI,5,115,2017Q2,true
K000380,2017 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12175,5795,Daniel T. Kildee,D,MI,5,115,2017Q2,true
K000380,2017 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5949.19,5088.76,Daniel T. Kildee,D,MI,5,115,2017Q2,true
K000380,2017 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,672.99,286.5,Daniel T. Kildee,D,MI,5,115,2017Q2,true
K000381,2017 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,959.12,720.51,Derek Kilmer,D,WA,6,115,2017Q2,true
K000381,2017 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,431288.74,215678.94,Derek Kilmer,D,WA,6,115,2017Q2,true
K000381,2017 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18372.64,9794.01,Derek Kilmer,D,WA,6,115,2017Q2,true
K000381,2017 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,42911.5,23245.65,Derek Kilmer,D,WA,6,115,2017Q2,true
K000381,2017 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2291.9,1720.6,Derek Kilmer,D,WA,6,115,2017Q2,true
K000381,2017 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13219.64,6582.28,Derek Kilmer,D,WA,6,115,2017Q2,true
K000381,2017 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7234.63,5487.62,Derek Kilmer,D,WA,6,115,2017Q2,true
K000381,2017 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1104,552,Derek Kilmer,D,WA,6,115,2017Q2,true
K000188,2017 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1333.21,1015.43,Ron Kind,D,WI,3,115,2017Q2,true
K000188,2017 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,480646.93,242649.01,Ron Kind,D,WI,3,115,2017Q2,true
K000188,2017 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,24816.19,18905.5,Ron Kind,D,WI,3,115,2017Q2,true
K000188,2017 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,41951.49,31497.34,Ron Kind,D,WI,3,115,2017Q2,true
K000188,2017 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,589.2,227.9,Ron Kind,D,WI,3,115,2017Q2,true
K000188,2017 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10140,5190,Ron Kind,D,WI,3,115,2017Q2,true
K000188,2017 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4849.41,3491.72,Ron Kind,D,WI,3,115,2017Q2,true
K000188,2017 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1045.08,602.04,Ron Kind,D,WI,3,115,2017Q2,true
K000210,2017 HON. PETER T. KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4026.3,2848.34,Peter T. King,R,NY,3,115,2017Q2,true
K000210,2017 HON. PETER T. KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,370271.25,182051.68,Peter T. King,R,NY,3,115,2017Q2,true
K000210,2017 HON. PETER T. KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9895.6,2377,Peter T. King,R,NY,3,115,2017Q2,true
K000210,2017 HON. PETER T. KING,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,62346.33,35699.02,Peter T. King,R,NY,3,115,2017Q2,true
K000210,2017 HON. PETER T. KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,961.21,889.41,Peter T. King,R,NY,3,115,2017Q2,true
K000210,2017 HON. PETER T. KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24405,12570,Peter T. King,R,NY,3,115,2017Q2,true
K000210,2017 HON. PETER T. KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9802.43,4355.33,Peter T. King,R,NY,3,115,2017Q2,true
K000210,2017 HON. PETER T. KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3747.11,1835.49,Peter T. King,R,NY,3,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4683.88,1159.75,Steve King,R,IA,5,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,444355.3,225759.08,Steve King,R,IA,5,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49639.42,41166.22,Steve King,R,IA,5,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,76.83,32.1,Steve King,R,IA,5,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,43995.74,22751.35,Steve King,R,IA,5,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,613.07,119.85,Steve King,R,IA,5,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19199.09,13113.12,Steve King,R,IA,5,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22931.06,6632.51,Steve King,R,IA,5,115,2017Q2,true
K000362,2017 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7405.68,3054.67,Steve King,R,IA,5,115,2017Q2,true
K000378,2017 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,910.96,708.71,Adam Kinzinger,R,IL,11,115,2017Q2,true
K000378,2017 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,462631.09,238350,Adam Kinzinger,R,IL,11,115,2017Q2,true
K000378,2017 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17525.71,9685.72,Adam Kinzinger,R,IL,11,115,2017Q2,true
K000378,2017 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,50444.22,26957.24,Adam Kinzinger,R,IL,11,115,2017Q2,true
K000378,2017 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,551.12,302.92,Adam Kinzinger,R,IL,11,115,2017Q2,true
K000378,2017 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12828.88,6860,Adam Kinzinger,R,IL,11,115,2017Q2,true
K000378,2017 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3048.82,1907.28,Adam Kinzinger,R,IL,11,115,2017Q2,true
K000378,2017 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,720,360,Adam Kinzinger,R,IL,11,115,2017Q2,true
K000387,2017 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1241.02,1239.09,Stephen Knight,R,CA,25,115,2017Q2,true
K000387,2017 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,406306.85,219336.08,Stephen Knight,R,CA,25,115,2017Q2,true
K000387,2017 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18783,15862.1,Stephen Knight,R,CA,25,115,2017Q2,true
K000387,2017 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,52646.15,31886.69,Stephen Knight,R,CA,25,115,2017Q2,true
K000387,2017 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1230.04,1082.34,Stephen Knight,R,CA,25,115,2017Q2,true
K000387,2017 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23010,9755,Stephen Knight,R,CA,25,115,2017Q2,true
K000387,2017 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6996.52,4017.5,Stephen Knight,R,CA,25,115,2017Q2,true
K000387,2017 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1727.22,797.61,Stephen Knight,R,CA,25,115,2017Q2,true
K000391,2017 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,271.13,208.77,Raja Krishnamoorthi,D,IL,8,115,2017Q2,true
K000391,2017 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,358970.7,190323.7,Raja Krishnamoorthi,D,IL,8,115,2017Q2,true
K000391,2017 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14028,8808.81,Raja Krishnamoorthi,D,IL,8,115,2017Q2,true
K000391,2017 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,35926.1,17913.93,Raja Krishnamoorthi,D,IL,8,115,2017Q2,true
K000391,2017 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9707.82,8066.14,Raja Krishnamoorthi,D,IL,8,115,2017Q2,true
K000391,2017 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19690,10260,Raja Krishnamoorthi,D,IL,8,115,2017Q2,true
K000391,2017 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,28608.99,9651.19,Raja Krishnamoorthi,D,IL,8,115,2017Q2,true
K000391,2017 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2085.48,1042.74,Raja Krishnamoorthi,D,IL,8,115,2017Q2,true
K000382,2017 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,813.35,549.26,Ann M. Kuster,D,NH,2,115,2017Q2,true
K000382,2017 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,440470.54,225923.33,Ann M. Kuster,D,NH,2,115,2017Q2,true
