bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
M001159,2018 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,711978.83,234794.86,Cathy McMorris Rodgers,R,WA,5,115,2018Q3,true
M001159,2018 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,73303.63,37308.03,Cathy McMorris Rodgers,R,WA,5,115,2018Q3,true
M001159,2018 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,83116.36,29066.89,Cathy McMorris Rodgers,R,WA,5,115,2018Q3,true
M001159,2018 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,48056.63,395.83,Cathy McMorris Rodgers,R,WA,5,115,2018Q3,true
M001159,2018 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32339.99,14768.08,Cathy McMorris Rodgers,R,WA,5,115,2018Q3,true
M001159,2018 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15885.06,2884.35,Cathy McMorris Rodgers,R,WA,5,115,2018Q3,true
M001159,2018 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4998.69,683.4,Cathy McMorris Rodgers,R,WA,5,115,2018Q3,true
M001166,2018 HON. JERRY MCNERNEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,19486.76,283.37,Jerry McNerney,D,CA,11,115,2018Q3,true
M001166,2018 HON. JERRY MCNERNEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,709267.36,259382.51,Jerry McNerney,D,CA,11,115,2018Q3,true
M001166,2018 HON. JERRY MCNERNEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,30274.85,8890.19,Jerry McNerney,D,CA,11,115,2018Q3,true
M001166,2018 HON. JERRY MCNERNEY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,76103.62,32938.94,Jerry McNerney,D,CA,11,115,2018Q3,true
M001166,2018 HON. JERRY MCNERNEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16425.02,79.88,Jerry McNerney,D,CA,11,115,2018Q3,true
M001166,2018 HON. JERRY MCNERNEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17306,5762,Jerry McNerney,D,CA,11,115,2018Q3,true
M001166,2018 HON. JERRY MCNERNEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5469.41,2031.16,Jerry McNerney,D,CA,11,115,2018Q3,true
M001166,2018 HON. JERRY MCNERNEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1624.22,374.76,Jerry McNerney,D,CA,11,115,2018Q3,true
M001197,2018 HON. MARTHA MCSALLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,41780.53,4581.61,Martha McSally,R,AZ,2,115,2018Q3,true
M001197,2018 HON. MARTHA MCSALLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,752583.56,290644.25,Martha McSally,R,AZ,2,115,2018Q3,true
M001197,2018 HON. MARTHA MCSALLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35614.56,16062.4,Martha McSally,R,AZ,2,115,2018Q3,true
M001197,2018 HON. MARTHA MCSALLY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,40429.34,15669.05,Martha McSally,R,AZ,2,115,2018Q3,true
M001197,2018 HON. MARTHA MCSALLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20724.76,353.59,Martha McSally,R,AZ,2,115,2018Q3,true
M001197,2018 HON. MARTHA MCSALLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15132.91,5699.64,Martha McSally,R,AZ,2,115,2018Q3,true
M001197,2018 HON. MARTHA MCSALLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6553.19,3515.89,Martha McSally,R,AZ,2,115,2018Q3,true
M001197,2018 HON. MARTHA MCSALLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3215.63,1622.63,Martha McSally,R,AZ,2,115,2018Q3,true
M001187,2018 HON. MARK MEADOWS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5626.07,2929.23,Mark Meadows,R,NC,11,115,2018Q3,true
M001187,2018 HON. MARK MEADOWS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,741382.43,255829.46,Mark Meadows,R,NC,11,115,2018Q3,true
M001187,2018 HON. MARK MEADOWS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39525.36,14540.64,Mark Meadows,R,NC,11,115,2018Q3,true
M001187,2018 HON. MARK MEADOWS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,27696.3,9836.2,Mark Meadows,R,NC,11,115,2018Q3,true
M001187,2018 HON. MARK MEADOWS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1991.89,1259.03,Mark Meadows,R,NC,11,115,2018Q3,true
M001187,2018 HON. MARK MEADOWS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15363.6,5867.2,Mark Meadows,R,NC,11,115,2018Q3,true
M001187,2018 HON. MARK MEADOWS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9562.67,3797.66,Mark Meadows,R,NC,11,115,2018Q3,true
M001187,2018 HON. MARK MEADOWS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3981.12,1488.82,Mark Meadows,R,NC,11,115,2018Q3,true
M001181,2018 HON. PATRICK MEEHAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1083.96,153.27,Patrick Meehan,R,PA,7,115,2018Q3,true
M001181,2018 HON. PATRICK MEEHAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,562655.49,142366.54,Patrick Meehan,R,PA,7,115,2018Q3,true
M001181,2018 HON. PATRICK MEEHAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4132.35,0,Patrick Meehan,R,PA,7,115,2018Q3,true
M001181,2018 HON. PATRICK MEEHAN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,44986.23,16629.08,Patrick Meehan,R,PA,7,115,2018Q3,true
M001181,2018 HON. PATRICK MEEHAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,615.99,0,Patrick Meehan,R,PA,7,115,2018Q3,true
M001181,2018 HON. PATRICK MEEHAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15200,5900,Patrick Meehan,R,PA,7,115,2018Q3,true
M001181,2018 HON. PATRICK MEEHAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2325.65,49,Patrick Meehan,R,PA,7,115,2018Q3,true
M001181,2018 HON. PATRICK MEEHAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3588.6,1996.2,Patrick Meehan,R,PA,7,115,2018Q3,true
M001137,2018 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,195.75,132.49,Gregory W. Meeks,D,NY,6,115,2018Q3,true
M001137,2018 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,634209.22,206847.24,Gregory W. Meeks,D,NY,6,115,2018Q3,true
M001137,2018 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18685.26,10608.23,Gregory W. Meeks,D,NY,6,115,2018Q3,true
M001137,2018 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,167077.34,60049.04,Gregory W. Meeks,D,NY,6,115,2018Q3,true
M001137,2018 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1264.44,774.14,Gregory W. Meeks,D,NY,6,115,2018Q3,true
M001137,2018 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18614.29,7788,Gregory W. Meeks,D,NY,6,115,2018Q3,true
M001137,2018 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12567.13,4897.61,Gregory W. Meeks,D,NY,6,115,2018Q3,true
M001137,2018 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2784.24,928.08,Gregory W. Meeks,D,NY,6,115,2018Q3,true
M001188,2018 HON. GRACE MENG,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,123.87,79.35,Grace Meng,D,NY,6,115,2018Q3,true
M001188,2018 HON. GRACE MENG,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,765758.65,248527.76,Grace Meng,D,NY,6,115,2018Q3,true
M001188,2018 HON. GRACE MENG,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15350.52,6614.11,Grace Meng,D,NY,6,115,2018Q3,true
M001188,2018 HON. GRACE MENG,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,105724.6,36104.28,Grace Meng,D,NY,6,115,2018Q3,true
M001188,2018 HON. GRACE MENG,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2971.63,112.71,Grace Meng,D,NY,6,115,2018Q3,true
M001188,2018 HON. GRACE MENG,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19680,7380,Grace Meng,D,NY,6,115,2018Q3,true
M001188,2018 HON. GRACE MENG,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15858.35,5539.3,Grace Meng,D,NY,6,115,2018Q3,true
M001188,2018 HON. GRACE MENG,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4115.23,3076.62,Grace Meng,D,NY,6,115,2018Q3,true
M001189,2018 HON. LUKE MESSER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,67967.43,269.45,Luke Messer,R,IN,6,115,2018Q3,true
M001189,2018 HON. LUKE MESSER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,649116.18,224711.1,Luke Messer,R,IN,6,115,2018Q3,true
M001189,2018 HON. LUKE MESSER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21357.71,4138.89,Luke Messer,R,IN,6,115,2018Q3,true
M001189,2018 HON. LUKE MESSER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,45558.38,16409.63,Luke Messer,R,IN,6,115,2018Q3,true
M001189,2018 HON. LUKE MESSER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,58432.27,1706.8,Luke Messer,R,IN,6,115,2018Q3,true
M001189,2018 HON. LUKE MESSER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19345.43,6607,Luke Messer,R,IN,6,115,2018Q3,true
M001189,2018 HON. LUKE MESSER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3612.02,2034.59,Luke Messer,R,IN,6,115,2018Q3,true
M001189,2018 HON. LUKE MESSER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4212,1404,Luke Messer,R,IN,6,115,2018Q3,true
M001201,2018 HON. PAUL MITCHELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,60614.79,15345.06,Paul Mitchell,R,MI,10,115,2018Q3,true
M001201,2018 HON. PAUL MITCHELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,640736.07,212880.5,Paul Mitchell,R,MI,10,115,2018Q3,true
M001201,2018 HON. PAUL MITCHELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19852.93,11818.97,Paul Mitchell,R,MI,10,115,2018Q3,true
M001201,2018 HON. PAUL MITCHELL,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,50688.55,13492.08,Paul Mitchell,R,MI,10,115,2018Q3,true
M001201,2018 HON. PAUL MITCHELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,106448.88,2755.7,Paul Mitchell,R,MI,10,115,2018Q3,true
M001201,2018 HON. PAUL MITCHELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19480.5,9952.5,Paul Mitchell,R,MI,10,115,2018Q3,true
M001201,2018 HON. PAUL MITCHELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5999.28,1177.48,Paul Mitchell,R,MI,10,115,2018Q3,true
M001201,2018 HON. PAUL MITCHELL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7453.77,1559.58,Paul Mitchell,R,MI,10,115,2018Q3,true
M001194,2018 HON. JOHN R. MOOLENAAR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,57101.61,24526.16,John R. Moolenaar,R,MI,4,115,2018Q3,true
M001194,2018 HON. JOHN R. MOOLENAAR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,668803.66,227755.04,John R. Moolenaar,R,MI,4,115,2018Q3,true
M001194,2018 HON. JOHN R. MOOLENAAR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,34540.81,12321.13,John R. Moolenaar,R,MI,4,115,2018Q3,true
M001194,2018 HON. JOHN R. MOOLENAAR,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,55495.61,22844.08,John R. Moolenaar,R,MI,4,115,2018Q3,true
M001194,2018 HON. JOHN R. MOOLENAAR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,86746.13,33111.1,John R. Moolenaar,R,MI,4,115,2018Q3,true
M001194,2018 HON. JOHN R. MOOLENAAR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16745.97,7445.97,John R. Moolenaar,R,MI,4,115,2018Q3,true
M001194,2018 HON. JOHN R. MOOLENAAR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9455.05,2060.44,John R. Moolenaar,R,MI,4,115,2018Q3,true
M001194,2018 HON. JOHN R. MOOLENAAR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4102.56,1367.52,John R. Moolenaar,R,MI,4,115,2018Q3,true
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,134379.2,76654.2,Alexander X. Mooney,R,WV,2,115,2018Q3,true
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,502418.06,173085.01,Alexander X. Mooney,R,WV,2,115,2018Q3,true
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42099.3,19200.26,Alexander X. Mooney,R,WV,2,115,2018Q3,true
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,83316.48,46685.21,Alexander X. Mooney,R,WV,2,115,2018Q3,true
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,118065.16,70008.18,Alexander X. Mooney,R,WV,2,115,2018Q3,true
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19725,10425,Alexander X. Mooney,R,WV,2,115,2018Q3,true
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8463.07,4255.47,Alexander X. Mooney,R,WV,2,115,2018Q3,true
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4448.22,2395.78,Alexander X. Mooney,R,WV,2,115,2018Q3,true
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,31052.79,2172.64,Gwen Moore,D,WI,4,115,2018Q3,true
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,743746.87,264449.24,Gwen Moore,D,WI,4,115,2018Q3,true
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19046.67,11253.95,Gwen Moore,D,WI,4,115,2018Q3,true
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,58166.04,20352.54,Gwen Moore,D,WI,4,115,2018Q3,true
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1868.99,195.13,Gwen Moore,D,WI,4,115,2018Q3,true
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14851,5427,Gwen Moore,D,WI,4,115,2018Q3,true
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5339.46,1666.84,Gwen Moore,D,WI,4,115,2018Q3,true
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1638,546,Gwen Moore,D,WI,4,115,2018Q3,true
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1458.65,437.91,Seth Moulton,D,MA,6,115,2018Q3,true
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,796545.99,283334.62,Seth Moulton,D,MA,6,115,2018Q3,true
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33411.05,11447.96,Seth Moulton,D,MA,6,115,2018Q3,true
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,52149.72,18763.81,Seth Moulton,D,MA,6,115,2018Q3,true
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2286.74,1024.43,Seth Moulton,D,MA,6,115,2018Q3,true
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20529.52,6800.55,Seth Moulton,D,MA,6,115,2018Q3,true
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7668.01,1221.67,Seth Moulton,D,MA,6,115,2018Q3,true
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8459.15,4302.1,Seth Moulton,D,MA,6,115,2018Q3,true
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,48277.27,28267.52,Markwayne Mullin,R,OK,2,115,2018Q3,true
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,679345.03,255330.67,Markwayne Mullin,R,OK,2,115,2018Q3,true
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,68758.09,26380.92,Markwayne Mullin,R,OK,2,115,2018Q3,true
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,65464.22,24158.12,Markwayne Mullin,R,OK,2,115,2018Q3,true
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,62201.61,35681.09,Markwayne Mullin,R,OK,2,115,2018Q3,true
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23780,11155,Markwayne Mullin,R,OK,2,115,2018Q3,true
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5470.66,1980.25,Markwayne Mullin,R,OK,2,115,2018Q3,true
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2109.99,659.99,Markwayne Mullin,R,OK,2,115,2018Q3,true
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,52331.84,298.96,Stephanie N. Murphy,D,FL,7,115,2018Q3,true
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,634243.7,206222.21,Stephanie N. Murphy,D,FL,7,115,2018Q3,true
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20792.94,5599.23,Stephanie N. Murphy,D,FL,7,115,2018Q3,true
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,115223.53,36420.23,Stephanie N. Murphy,D,FL,7,115,2018Q3,true
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,75490.82,2197.49,Stephanie N. Murphy,D,FL,7,115,2018Q3,true
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,29616.8,11105,Stephanie N. Murphy,D,FL,7,115,2018Q3,true
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9241.29,2245.99,Stephanie N. Murphy,D,FL,7,115,2018Q3,true
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5519.34,1839.78,Stephanie N. Murphy,D,FL,7,115,2018Q3,true
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,148.45,69.15,Jerrold Nadler,D,NY,8,115,2018Q3,true
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,812105.25,263390.5,Jerrold Nadler,D,NY,8,115,2018Q3,true
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16412.35,1860.15,Jerrold Nadler,D,NY,8,115,2018Q3,true
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,140956.14,24994.77,Jerrold Nadler,D,NY,8,115,2018Q3,true
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,460.28,287,Jerrold Nadler,D,NY,8,115,2018Q3,true
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31018,10326,Jerrold Nadler,D,NY,8,115,2018Q3,true
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9198.97,6453.31,Jerrold Nadler,D,NY,8,115,2018Q3,true
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1814.22,604.74,Jerrold Nadler,D,NY,8,115,2018Q3,true
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11212.1,426.07,Grace F. Napolitano,D,CA,38,115,2018Q3,true
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,804026.62,267249.98,Grace F. Napolitano,D,CA,38,115,2018Q3,true
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35346.51,10061.2,Grace F. Napolitano,D,CA,38,115,2018Q3,true
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,65254.81,22180.46,Grace F. Napolitano,D,CA,38,115,2018Q3,true
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13126.02,121.45,Grace F. Napolitano,D,CA,38,115,2018Q3,true
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18435.49,5880,Grace F. Napolitano,D,CA,38,115,2018Q3,true
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9030.56,2335.33,Grace F. Napolitano,D,CA,38,115,2018Q3,true
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1395.96,521.96,Grace F. Napolitano,D,CA,38,115,2018Q3,true
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3180.72,1817.04,Richard E. Neal,D,MA,2,115,2018Q3,true
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,727797.89,242740.01,Richard E. Neal,D,MA,2,115,2018Q3,true
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14741.57,7035.48,Richard E. Neal,D,MA,2,115,2018Q3,true
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,87854.01,30027.66,Richard E. Neal,D,MA,2,115,2018Q3,true
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1222.7,1158.1,Richard E. Neal,D,MA,2,115,2018Q3,true
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33758.95,12802.93,Richard E. Neal,D,MA,2,115,2018Q3,true
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13210.3,2523.93,Richard E. Neal,D,MA,2,115,2018Q3,true
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9250.29,5719.24,Richard E. Neal,D,MA,2,115,2018Q3,true
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,111889.83,24003.43,Dan Newhouse,R,WA,4,115,2018Q3,true
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,615870.64,195688.62,Dan Newhouse,R,WA,4,115,2018Q3,true
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,79998.06,25365.68,Dan Newhouse,R,WA,4,115,2018Q3,true
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,72934.33,23980.23,Dan Newhouse,R,WA,4,115,2018Q3,true
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,81761.83,21433.9,Dan Newhouse,R,WA,4,115,2018Q3,true
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25672.23,6560,Dan Newhouse,R,WA,4,115,2018Q3,true
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13813.66,2183.35,Dan Newhouse,R,WA,4,115,2018Q3,true
